User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score
U68054,21,Female,9.7,6.0,Vegan,11.5,Medium,248,502.69,48.0,30.41
U68055,47,Male,6.3,2.0,Non-Vegetarian,5.2,Medium,184,570.19,81.0,47.59
U68056,34,Male,9.8,9.0,Vegan,8.3,Low,357,288.81,77.0,67.38
U68057,41,Male,8.5,2.0,Non-Vegetarian,9.8,Medium,177,557.51,60.0,36.84
U68058,29,Male,6.7,9.0,Vegan,7.3,Low,207,426.69,99.0,53.7
U68059,28,Male,5.3,1.0,Non-Vegetarian,8.6,Medium,45,569.91,55.0,32.32
U68060,56,Other,9.6,3.0,Non-Vegetarian,8.2,Medium,48,428.63,60.0,63.5
U68061,49,Female,9.4,2.0,Vegetarian,3.5,High,226,535.46,54.0,52.79
U68062,26,Male,9.4,4.0,Vegetarian,6.7,Low,356,220.09,69.0,86.45
U68063,28,Female,7.7,3.0,Non-Vegetarian,3.8,Low,303,347.87,97.0,83.16
U68064,33,Male,6.4,10.0,Vegan,7.5,Low,346,560.48,61.0,6.72
U68065,27,Male,5.2,4.0,Non-Vegetarian,1.9,Medium,329,271.67,98.0,100.0
U68066,32,Female,6.2,4.0,Non-Vegetarian,9.6,Medium,245,537.85,79.0,39.96
U68067,48,Male,6.8,8.0,Non-Vegetarian,4.9,Low,427,206.97,88.0,86.22
U68068,36,Male,6.5,2.0,Non-Vegetarian,3.3,Low,417,581.21,69.0,28.34
U68069,24,Male,8.9,3.0,Non-Vegetarian,7.1,Medium,99,532.54,87.0,58.91
U68070,21,Female,6.0,4.0,Vegan,7.7,Medium,176,218.82,69.0,91.96
U68071,36,Male,,9.0,Non-Vegetarian,6.3,Low,96,465.48,54.0,29.25
U68072,28,Female,7.3,4.0,Non-Vegetarian,8.6,Low,450,492.03,97.0,46.2
U68073,52,Male,5.5,7.0,Non-Vegetarian,9.1,Medium,396,282.24,73.0,69.89
U68074,21,Male,7.1,6.0,Non-Vegetarian,9.8,Medium,412,217.82,81.0,88.46
U68075,35,Female,5.0,5.0,Vegetarian,11.7,Low,434,301.37,94.0,65.54
U68076,32,Female,8.8,10.0,Non-Vegetarian,8.9,Low,382,479.09,72.0,27.76
U68077,18,Female,9.1,3.0,Non-Vegetarian,8.5,Medium,31,574.12,63.0,39.64
U68078,36,Male,4.3,8.0,Vegan,10.2,Medium,318,599.43,97.0,24.54
U68079,51,Male,6.4,8.0,Vegetarian,6.8,Medium,54,316.51,43.0,59.27
U68080,48,Male,8.0,5.0,Vegetarian,9.6,Medium,252,596.0,69.0,26.73
U68081,35,Male,9.7,8.0,Non-Vegetarian,2.7,High,252,290.89,56.0,83.83
U68082,33,Female,5.6,6.0,Vegetarian,5.5,Medium,430,486.3,91.0,51.8
U68083,44,Male,8.4,3.0,Non-Vegetarian,7.3,Low,484,271.81,49.0,64.37
U68084,34,Female,7.7,7.0,Vegetarian,2.5,Medium,390,226.96,54.0,84.02
U68085,36,Female,7.9,1.0,Vegetarian,10.4,High,93,546.98,,41.68
U68086,40,Male,8.5,6.0,Vegetarian,10.7,Low,397,523.46,73.0,25.27
U68087,59,Female,4.8,3.0,Non-Vegetarian,4.2,Medium,443,462.56,76.0,54.35
U68088,21,Female,8.0,7.0,Non-Vegetarian,3.7,Low,73,533.66,55.0,28.55
U68089,32,Male,6.8,5.0,Vegetarian,4.5,Low,12,488.69,89.0,54.66
U68090,24,Male,9.7,6.0,Vegan,3.8,Low,178,565.47,60.0,28.9
U68091,42,Male,6.8,5.0,Vegan,1.4,Medium,467,520.64,40.0,30.39
U68092,42,Female,5.8,4.0,Non-Vegetarian,9.5,Medium,497,516.37,90.0,43.35
U68093,48,Female,4.4,6.0,Non-Vegetarian,9.9,High,260,506.06,92.0,48.41
U68094,31,Female,8.0,2.0,Vegan,8.7,Low,323,331.11,60.0,62.3
U68095,29,Female,4.7,4.0,Vegetarian,2.5,High,86,270.57,79.0,100.0
U68096,39,Male,4.6,8.0,Vegan,5.5,Medium,72,415.21,61.0,49.81
U68097,18,Male,5.8,3.0,Vegetarian,1.3,Medium,422,544.75,59.0,38.92
U68098,46,Male,9.8,9.0,Non-Vegetarian,6.5,Low,365,259.97,96.0,84.22
U68099,22,Female,4.2,4.0,Non-Vegetarian,8.1,Medium,262,349.07,88.0,73.83
U68100,36,Female,6.3,3.0,Non-Vegetarian,10.9,Low,337,582.49,41.0,1.93
U68101,39,Female,4.0,8.0,Non-Vegetarian,9.6,Low,24,515.73,79.0,25.67
U68102,55,Female,8.0,3.0,Non-Vegetarian,1.6,High,228,237.63,47.0,96.94
U68103,31,Male,5.0,6.0,Non-Vegetarian,9.1,Low,431,476.35,51.0,16.84
U68104,33,Male,6.8,9.0,Vegetarian,5.3,Medium,443,582.08,54.0,13.78
U68105,23,Male,10.0,6.0,Non-Vegetarian,5.2,Medium,289,497.74,81.0,56.96
U68106,45,Female,9.4,7.0,Non-Vegetarian,7.2,Low,153,293.76,57.0,65.48
U68107,18,Male,6.7,7.0,Vegetarian,2.9,Low,484,271.82,46.0,58.07
U68108,23,Other,9.8,9.0,Vegan,9.2,Low,20,259.93,81.0,79.58
U68109,19,Female,9.0,10.0,Vegetarian,6.2,High,318,266.53,55.0,75.42
U68110,46,Female,6.8,9.0,Non-Vegetarian,4.3,Medium,487,224.22,62.0,78.04
U68111,22,Male,8.6,6.0,Vegetarian,6.4,Low,343,468.89,40.0,25.59
U68112,52,Male,5.1,2.0,Vegetarian,7.0,Medium,231,550.15,45.0,26.89
U68113,49,Female,8.9,5.0,Non-Vegetarian,4.4,Medium,120,374.22,40.0,61.43
U68114,32,Female,7.3,,Vegetarian,7.5,Medium,133,521.11,80.0,44.84
U68115,27,Female,4.1,4.0,Non-Vegetarian,5.5,Medium,474,529.55,76.0,37.21
U68116,35,Male,6.3,10.0,Vegetarian,8.4,Low,485,494.58,55.0,10.37
U68117,48,Male,4.8,4.0,Non-Vegetarian,10.9,High,457,269.88,50.0,66.13
U68118,35,Male,9.4,2.0,Vegetarian,2.4,Low,399,230.8,98.0,100.0
U68119,23,Male,6.5,2.0,Vegetarian,10.7,Low,55,250.54,99.0,94.59
U68120,50,Female,7.4,9.0,Non-Vegetarian,4.1,Low,483,587.11,77.0,16.64
U68121,22,Male,9.2,2.0,Non-Vegetarian,11.2,Medium,279,324.46,48.0,66.94
U68122,37,Female,6.7,2.0,Non-Vegetarian,9.7,Low,185,242.15,44.0,67.79
U68123,43,Female,9.9,8.0,Non-Vegetarian,7.9,Medium,115,575.52,65.0,31.23
U68124,34,Female,9.7,8.0,Non-Vegetarian,8.0,Low,380,350.12,42.0,41.45
U68125,59,Female,4.4,3.0,Vegetarian,4.5,High,6,526.91,65.0,50.61
U68126,58,Female,7.7,3.0,Non-Vegetarian,8.8,Low,56,337.18,81.0,74.38
U68127,31,Male,4.1,5.0,Vegan,11.1,Medium,192,469.75,80.0,44.42
U68128,35,Male,6.7,6.0,Non-Vegetarian,6.8,Medium,202,368.13,59.0,60.31
U68129,44,Female,5.6,8.0,Non-Vegetarian,9.2,Low,430,292.31,83.0,60.58
U68130,48,Female,5.8,5.0,Vegetarian,10.6,High,190,279.33,50.0,70.34
U68131,32,Female,8.6,6.0,Non-Vegetarian,2.6,Medium,420,452.15,51.0,48.04
U68132,50,Male,7.8,7.0,Vegan,8.9,High,374,465.82,79.0,52.63
U68133,33,Female,6.1,7.0,Vegetarian,9.4,High,299,385.94,96.0,71.8
U68134,28,Male,6.9,8.0,Non-Vegetarian,6.8,High,49,390.1,89.0,76.1
U68135,19,Female,8.0,8.0,Non-Vegetarian,6.2,Low,76,402.44,70.0,52.11
U68136,30,Male,8.2,8.0,Non-Vegetarian,8.8,Low,2,483.29,43.0,23.11
U68137,20,Female,9.2,5.0,Non-Vegetarian,8.4,High,378,417.96,80.0,68.58
U68138,37,Male,4.0,10.0,Vegetarian,1.3,Medium,105,359.1,63.0,60.6
U68139,19,Male,9.5,7.0,Vegan,4.0,Medium,297,409.19,62.0,60.86
U68140,40,Female,6.1,,Vegetarian,9.1,High,172,418.99,76.0,61.28
U68141,41,Male,4.5,1.0,Vegetarian,9.1,Low,377,440.95,64.0,39.32
U68142,44,Female,4.3,6.0,Non-Vegetarian,1.2,High,283,343.73,93.0,88.35
U68143,39,Male,6.2,,Vegetarian,5.5,Low,67,343.37,78.0,69.58
U68144,18,Male,6.4,10.0,Non-Vegetarian,11.9,High,376,269.07,91.0,78.08
U68145,48,Male,6.7,8.0,Vegetarian,4.6,Medium,14,415.75,70.0,60.93
U68146,30,Male,9.0,10.0,Non-Vegetarian,7.4,Medium,428,260.84,69.0,74.37
U68147,54,Male,9.3,6.0,Non-Vegetarian,6.9,Medium,151,398.56,67.0,65.3
U68148,38,Male,5.3,9.0,Vegan,11.2,Low,245,345.6,50.0,33.3
U68149,57,Male,9.4,5.0,Non-Vegetarian,4.7,Low,473,537.42,80.0,37.72
U68150,44,Male,5.0,6.0,Non-Vegetarian,5.5,High,124,375.56,81.0,75.18
U68151,54,Female,6.4,8.0,Non-Vegetarian,8.4,High,340,558.69,80.0,34.28
U68152,37,Female,5.0,4.0,Non-Vegetarian,1.9,Medium,405,294.77,46.0,69.92
U68153,57,Male,5.2,10.0,Vegetarian,4.4,Low,191,272.68,82.0,70.53
U68154,53,Male,8.9,3.0,Non-Vegetarian,2.0,Low,262,578.63,68.0,36.12
U68155,37,Female,7.4,3.0,Vegan,9.0,Medium,70,590.64,64.0,32.46
U68156,53,Male,7.7,2.0,Non-Vegetarian,11.2,High,339,212.78,74.0,99.36
U68157,56,Female,7.4,9.0,Non-Vegetarian,3.5,Low,214,478.95,46.0,25.44
U68158,18,Other,9.9,9.0,Non-Vegetarian,9.7,Medium,295,574.49,98.0,39.6
U68159,59,Female,6.7,2.0,Vegan,3.3,Medium,114,498.22,95.0,71.63
U68160,25,Male,4.6,3.0,Non-Vegetarian,6.7,Low,117,357.97,76.0,64.15
U68161,19,Female,9.5,3.0,Non-Vegetarian,6.8,Medium,61,518.86,67.0,53.6
U68162,40,Female,6.4,3.0,Non-Vegetarian,2.8,High,240,477.02,77.0,66.8
U68163,38,Female,7.4,8.0,Non-Vegetarian,7.1,Low,166,210.47,72.0,80.75
U68164,52,Female,8.4,3.0,Non-Vegetarian,1.6,Medium,247,388.86,58.0,72.65
U68165,18,Male,5.3,9.0,Non-Vegetarian,7.7,Low,159,248.7,43.0,52.92
U68166,37,Female,5.5,1.0,Vegan,1.1,High,473,447.48,53.0,59.81
U68167,55,Male,6.4,9.0,Vegetarian,2.1,Low,8,232.31,72.0,83.77
U68168,19,Male,8.8,7.0,Non-Vegetarian,9.5,Low,38,228.99,89.0,89.92
U68169,33,Male,5.5,9.0,Vegetarian,3.9,Medium,479,482.55,47.0,25.65
U68170,41,Male,6.4,9.0,Vegan,4.7,Low,474,537.37,51.0,9.21
U68171,49,Male,8.7,1.0,Vegan,4.1,Low,405,336.81,45.0,62.52
U68172,46,Female,5.9,6.0,Non-Vegetarian,7.5,Medium,77,554.73,69.0,34.06
U68173,22,Female,5.0,9.0,Non-Vegetarian,11.0,High,236,295.69,63.0,63.0
U68174,29,Male,7.8,10.0,Non-Vegetarian,6.0,Medium,73,492.88,80.0,47.99
U68175,20,Male,7.5,4.0,Vegan,1.9,High,211,567.25,66.0,48.39
U68176,19,Male,7.3,3.0,Non-Vegetarian,7.1,Low,461,410.85,88.0,59.26
U68177,55,Female,6.8,1.0,Non-Vegetarian,9.3,High,315,533.11,85.0,55.0
U68178,48,Male,4.7,3.0,Non-Vegetarian,3.4,Low,240,579.62,88.0,35.9
U68179,23,Male,9.6,5.0,Non-Vegetarian,11.6,Low,424,250.76,51.0,62.03
U68180,46,Male,4.5,4.0,Non-Vegetarian,1.6,Low,489,254.04,48.0,65.48
U68181,37,Female,8.8,8.0,Non-Vegetarian,3.3,Low,127,208.63,,91.34
U68182,21,Other,7.6,5.0,Vegan,10.8,Medium,301,511.01,40.0,22.81
U68183,46,Male,5.3,7.0,Non-Vegetarian,2.7,Medium,356,241.97,99.0,99.6
U68184,27,Male,6.7,9.0,Non-Vegetarian,2.8,Medium,419,249.43,99.0,95.75
U68185,52,Male,7.9,9.0,Non-Vegetarian,1.7,Medium,23,237.86,99.0,100.0
U68186,44,Male,5.0,3.0,Vegetarian,9.0,Medium,10,435.63,54.0,49.69
U68187,18,Male,7.7,4.0,Non-Vegetarian,7.7,Low,145,366.87,,57.3
U68188,58,Male,6.6,5.0,Vegan,6.7,High,439,430.78,80.0,62.57
U68189,42,Female,7.3,1.0,Non-Vegetarian,4.4,High,390,495.3,68.0,59.65
U68190,40,Male,5.1,6.0,Non-Vegetarian,9.5,Medium,220,237.67,76.0,82.94
U68191,37,Female,4.1,7.0,Vegetarian,1.0,Medium,436,341.65,68.0,66.04
U68192,28,Female,7.0,1.0,Non-Vegetarian,7.9,Low,283,354.63,97.0,78.89
U68193,58,Male,6.1,7.0,Vegetarian,11.0,Low,7,474.12,,29.54
U68194,42,Female,8.5,,Non-Vegetarian,1.7,High,299,512.75,98.0,72.01
U68195,24,Male,4.1,7.0,Non-Vegetarian,6.2,Low,474,438.59,51.0,22.82
U68196,21,Female,9.5,2.0,Non-Vegetarian,9.1,Medium,445,582.46,82.0,41.37
U68197,23,Female,6.3,6.0,Non-Vegetarian,2.3,Low,228,503.4,84.0,45.69
U68198,30,Male,5.2,10.0,Non-Vegetarian,10.8,Low,401,382.95,49.0,21.86
U68199,51,Female,9.3,10.0,Vegetarian,6.4,Medium,290,398.94,73.0,58.21
U68200,37,Female,6.6,5.0,Non-Vegetarian,3.2,Medium,135,523.98,55.0,40.87
U68201,51,Male,7.0,9.0,Non-Vegetarian,8.9,Medium,428,261.14,93.0,82.07
U68202,30,Female,4.9,6.0,Non-Vegetarian,6.5,Low,473,359.27,,42.21
U68203,23,Male,5.7,,Non-Vegetarian,5.3,Medium,238,303.57,81.0,87.6
U68204,26,Female,9.7,4.0,Vegan,5.6,Medium,48,311.49,62.0,86.13
U68205,47,Male,10.0,2.0,Vegetarian,3.7,Medium,228,283.76,,88.1
U68206,44,Male,5.1,9.0,Non-Vegetarian,9.7,High,231,295.53,62.0,64.78
U68207,26,Male,9.8,4.0,Non-Vegetarian,8.0,Low,307,431.98,40.0,36.46
U68208,27,Female,4.4,5.0,Vegan,6.9,Medium,321,327.75,58.0,61.4
U68209,55,Female,6.0,5.0,Non-Vegetarian,5.6,Low,423,214.5,42.0,65.39
U68210,18,Female,9.7,8.0,Non-Vegetarian,7.9,Low,114,438.87,82.0,52.12
U68211,20,Female,5.1,3.0,Vegetarian,10.0,Medium,267,341.13,85.0,74.51
U68212,51,Male,7.3,7.0,Non-Vegetarian,9.1,High,293,479.9,53.0,37.61
U68213,53,Male,8.9,9.0,Vegetarian,9.3,Medium,161,409.32,95.0,66.91
U68214,50,Female,4.2,4.0,Vegetarian,9.0,Low,42,349.61,88.0,66.79
U68215,20,Male,5.6,1.0,Vegetarian,4.5,Low,276,524.06,60.0,34.59
U68216,48,Male,9.1,3.0,Non-Vegetarian,7.5,Medium,494,314.74,64.0,75.61
U68217,23,Female,7.5,7.0,Non-Vegetarian,6.0,Low,54,235.67,40.0,66.64
U68218,33,Female,4.4,8.0,Non-Vegetarian,3.7,Low,297,319.16,64.0,55.12
U68219,30,Female,4.3,2.0,Non-Vegetarian,1.1,Low,332,443.17,,64.95
U68220,50,Male,8.4,7.0,Non-Vegetarian,9.3,Medium,116,301.18,93.0,87.83
U68221,18,Other,4.9,8.0,Non-Vegetarian,2.9,Low,356,549.09,96.0,33.82
U68222,26,Male,9.8,10.0,Non-Vegetarian,1.1,Medium,257,521.4,77.0,49.41
U68223,39,Female,7.3,9.0,Non-Vegetarian,4.2,Medium,214,297.39,78.0,80.46
U68224,51,Female,6.5,4.0,Non-Vegetarian,3.5,High,267,226.44,91.0,100.0
U68225,51,Female,8.1,6.0,Non-Vegetarian,10.0,Low,305,532.0,68.0,23.43
U68226,18,Male,9.5,5.0,Non-Vegetarian,5.7,High,499,482.86,89.0,64.49
U68227,54,Female,7.7,3.0,Non-Vegetarian,5.6,High,78,432.75,87.0,80.82
U68228,58,Male,6.1,2.0,Vegetarian,2.1,Low,143,348.94,88.0,83.03
U68229,40,Female,5.4,4.0,Non-Vegetarian,10.1,Low,258,201.13,48.0,67.97
U68230,35,Female,5.1,7.0,Vegan,11.5,Medium,76,257.81,56.0,67.46
U68231,29,Male,5.2,3.0,Non-Vegetarian,5.5,Low,480,471.31,71.0,38.5
U68232,22,Female,4.7,6.0,Non-Vegetarian,6.1,Medium,243,473.0,82.0,50.56
U68233,37,Male,5.4,3.0,Vegetarian,1.5,Medium,348,453.72,,60.47
U68234,36,Female,7.5,10.0,Non-Vegetarian,7.8,Medium,279,562.2,79.0,28.52
U68235,19,Male,6.8,10.0,Vegan,6.3,Medium,420,386.27,92.0,62.37
U68236,21,Male,9.7,2.0,Non-Vegetarian,6.6,Medium,281,228.4,78.0,100.0
U68237,44,Female,8.3,6.0,Non-Vegetarian,2.9,Medium,204,564.38,41.0,27.61
U68238,25,Male,5.6,2.0,Non-Vegetarian,1.2,Low,426,240.08,52.0,77.87
U68239,51,Male,5.9,7.0,Vegetarian,8.9,Medium,415,345.8,71.0,59.02
U68240,55,Female,5.1,2.0,Non-Vegetarian,9.7,Medium,375,440.82,87.0,59.18
U68241,24,Male,7.6,10.0,Non-Vegetarian,5.9,Medium,241,586.25,47.0,12.32
U68242,46,Female,4.3,7.0,Vegetarian,6.2,Low,494,281.37,44.0,45.52
U68243,57,Male,6.4,8.0,Non-Vegetarian,3.3,High,395,596.66,80.0,34.51
U68244,35,Female,5.2,1.0,Non-Vegetarian,7.8,Medium,240,423.68,82.0,67.29
U68245,59,Female,7.8,4.0,Non-Vegetarian,4.6,Low,235,346.13,58.0,62.31
U68246,58,Male,8.3,4.0,Non-Vegetarian,7.8,Medium,304,475.16,99.0,66.13
U68247,28,Female,8.9,9.0,Non-Vegetarian,6.8,Medium,272,548.07,,25.31
U68248,25,Male,7.1,7.0,Non-Vegetarian,4.8,High,198,396.15,94.0,80.02
U68249,19,Female,8.7,9.0,Non-Vegetarian,10.3,High,297,587.55,43.0,11.58
U68250,26,Male,4.5,6.0,Non-Vegetarian,5.3,Medium,223,481.97,97.0,57.76
U68251,56,Female,8.1,1.0,Vegetarian,5.2,Medium,425,382.17,60.0,69.21
U68252,58,Male,5.6,1.0,Non-Vegetarian,4.3,Low,6,385.6,69.0,67.86
U68253,23,Male,4.0,7.0,Vegetarian,8.9,Medium,315,267.06,79.0,74.34
U68254,46,Male,6.7,3.0,Non-Vegetarian,7.8,Low,110,254.58,66.0,79.07
U68255,31,Female,6.7,2.0,Vegetarian,11.9,Medium,160,290.31,75.0,82.47
U68256,57,Male,8.1,6.0,Non-Vegetarian,9.1,Medium,485,472.93,47.0,30.53
U68257,32,Male,9.1,10.0,Vegan,5.7,High,409,369.18,75.0,67.44
U68258,22,Female,4.4,1.0,Non-Vegetarian,7.4,Medium,121,385.86,52.0,59.97
U68259,28,Female,7.2,6.0,Non-Vegetarian,5.3,Low,169,223.12,89.0,93.38
U68260,54,Male,6.3,3.0,Non-Vegetarian,11.4,Low,488,216.22,64.0,70.7
U68261,40,Male,6.9,,Vegan,6.9,Low,376,338.4,92.0,66.53
U68262,35,Female,5.8,7.0,Vegetarian,7.1,Low,256,342.78,,52.2
U68263,27,Male,4.1,5.0,Non-Vegetarian,9.6,Low,17,571.97,40.0,3.13
U68264,38,Female,8.2,8.0,Non-Vegetarian,1.9,High,466,254.11,58.0,84.88
U68265,23,Male,6.8,9.0,Non-Vegetarian,11.9,Low,167,239.11,48.0,53.56
U68266,29,Female,5.8,9.0,Non-Vegetarian,6.0,Medium,227,383.45,78.0,60.15
U68267,55,Male,4.4,9.0,Non-Vegetarian,3.5,Medium,157,423.29,48.0,40.86
U68268,23,Male,8.1,8.0,Non-Vegetarian,11.5,High,283,489.83,76.0,43.65
U68269,29,Female,5.1,1.0,Vegan,7.8,Medium,294,532.5,80.0,46.87
U68270,56,Female,4.5,6.0,Non-Vegetarian,4.2,Low,51,370.26,59.0,52.47
U68271,19,Female,4.2,8.0,Vegetarian,1.8,Low,400,324.96,63.0,54.04
U68272,44,Male,8.8,2.0,Vegetarian,3.5,Low,52,218.61,53.0,92.37
U68273,30,Male,5.9,3.0,Non-Vegetarian,10.3,High,82,214.52,87.0,100.0
U68274,29,Male,6.8,9.0,Vegan,2.2,Low,376,586.03,84.0,24.11
U68275,20,Female,7.9,10.0,Non-Vegetarian,10.2,Low,301,237.05,76.0,67.97
U68276,42,Female,7.1,5.0,Non-Vegetarian,11.1,Medium,273,251.54,57.0,73.67
U68277,41,Male,6.7,,Vegetarian,2.2,Low,1,457.66,64.0,52.8
U68278,50,Male,8.9,2.0,Non-Vegetarian,9.8,High,227,409.37,,70.83
U68279,24,Female,4.7,9.0,Vegan,11.6,Medium,75,503.52,,39.58
U68280,28,Female,9.3,10.0,Non-Vegetarian,4.6,Low,153,556.48,67.0,24.39
U68281,23,Male,7.2,5.0,Non-Vegetarian,3.4,Low,166,238.88,71.0,86.67
U68282,49,Female,6.2,6.0,Non-Vegetarian,9.8,Low,72,396.77,86.0,56.13
U68283,42,Female,5.1,7.0,Vegetarian,2.5,High,321,298.65,87.0,89.76
U68284,22,Male,6.7,4.0,Non-Vegetarian,2.3,Low,26,483.82,48.0,39.79
U68285,29,Female,4.6,2.0,Vegetarian,7.5,Medium,235,468.65,70.0,51.14
U68286,38,Male,6.6,10.0,Non-Vegetarian,3.9,Medium,61,252.68,50.0,74.02
U68287,51,Male,7.9,8.0,Vegetarian,7.4,Medium,341,594.4,97.0,36.31
U68288,25,Male,4.7,8.0,Vegetarian,8.8,Low,449,590.06,95.0,15.38
U68289,32,Female,9.2,8.0,Non-Vegetarian,3.5,Low,42,541.82,,33.51
U68290,34,Female,9.0,5.0,Vegetarian,1.5,Low,112,547.29,59.0,36.8
U68291,23,Male,4.6,4.0,Non-Vegetarian,6.0,High,353,374.0,63.0,64.31
U68292,39,Male,9.2,4.0,Vegan,5.9,Low,346,399.17,82.0,64.1
U68293,40,Male,8.5,8.0,Non-Vegetarian,1.5,Low,481,347.1,63.0,57.78
U68294,55,Female,8.2,3.0,Non-Vegetarian,4.2,Low,456,361.06,59.0,59.3
U68295,23,Female,9.7,10.0,Non-Vegetarian,7.6,High,206,446.59,84.0,61.45
U68296,37,Female,9.8,5.0,Vegetarian,11.3,High,350,562.3,76.0,39.93
U68297,50,Male,6.7,3.0,Non-Vegetarian,4.4,Low,210,486.39,55.0,38.03
U68298,43,Female,5.6,3.0,Non-Vegetarian,1.9,Medium,29,404.7,88.0,83.32
U68299,55,Male,8.3,2.0,Vegan,11.9,High,207,536.34,57.0,39.72
U68300,36,Male,6.5,7.0,Non-Vegetarian,5.7,High,474,515.59,90.0,50.04
U68301,21,Male,7.9,3.0,Non-Vegetarian,7.1,Medium,272,418.71,56.0,56.92
U68302,25,Female,7.6,5.0,Non-Vegetarian,5.1,Low,73,371.68,72.0,65.14
U68303,45,Male,,9.0,Non-Vegetarian,6.9,Medium,427,262.08,69.0,74.53
U68304,52,Male,4.0,5.0,Non-Vegetarian,7.5,Medium,349,446.0,,59.44
U68305,45,Male,4.3,6.0,Non-Vegetarian,8.1,High,153,388.37,83.0,68.16
U68306,37,Male,7.9,7.0,Non-Vegetarian,6.0,Low,179,435.29,60.0,41.67
U68307,43,Female,8.4,4.0,Non-Vegetarian,4.1,Medium,218,543.99,43.0,34.12
U68308,49,Male,9.5,10.0,Non-Vegetarian,7.3,Medium,320,455.07,72.0,46.8
U68309,47,Male,4.7,8.0,Non-Vegetarian,1.0,High,87,415.92,77.0,69.34
U68310,39,Male,6.4,4.0,Vegetarian,3.9,High,252,318.15,47.0,74.38
U68311,49,Male,8.0,3.0,Non-Vegetarian,6.0,Low,191,476.84,65.0,45.21
U68312,37,Male,7.2,8.0,Vegetarian,4.0,Low,84,307.21,89.0,79.02
U68313,31,Female,6.9,7.0,Non-Vegetarian,6.0,Medium,244,439.93,63.0,49.1
U68314,29,Female,5.8,3.0,Non-Vegetarian,3.2,Medium,72,262.8,93.0,100.0
U68315,18,Female,8.4,7.0,Non-Vegetarian,5.2,Medium,315,273.74,85.0,90.58
U68316,40,Male,8.2,1.0,Non-Vegetarian,4.2,Low,421,562.54,85.0,43.42
U68317,45,Female,9.1,4.0,Non-Vegetarian,5.7,Medium,154,439.12,59.0,59.88
U68318,39,Male,6.4,6.0,Non-Vegetarian,6.3,Medium,110,565.44,99.0,49.41
U68319,27,Female,9.3,3.0,Vegetarian,3.1,Low,129,451.82,93.0,71.57
U68320,53,Male,6.3,3.0,Vegetarian,1.6,Medium,297,237.04,91.0,100.0
U68321,42,Female,4.9,1.0,Vegetarian,5.8,Low,260,388.12,49.0,48.71
U68322,49,Male,6.9,3.0,Vegetarian,6.6,Low,69,293.41,52.0,68.62
U68323,40,Female,10.0,10.0,Vegetarian,11.3,Medium,414,572.11,66.0,17.42
U68324,36,Male,9.2,9.0,Vegetarian,10.5,Low,151,218.88,85.0,82.65
U68325,34,Male,4.0,10.0,Vegetarian,7.2,Medium,185,529.26,78.0,29.29
U68326,59,Male,4.1,4.0,Non-Vegetarian,11.7,Medium,195,242.7,53.0,69.8
U68327,41,Female,7.1,2.0,Vegan,2.6,Low,64,241.04,95.0,100.0
U68328,23,Male,4.3,7.0,Non-Vegetarian,1.4,Medium,474,236.53,58.0,77.6
U68329,36,Male,7.4,5.0,Non-Vegetarian,10.2,Medium,260,520.49,,24.55
U68330,36,Female,8.5,7.0,Non-Vegetarian,3.0,Medium,490,379.38,68.0,64.47
U68331,29,Female,6.1,7.0,Vegetarian,4.1,High,94,550.4,87.0,51.94
U68332,49,Female,9.9,1.0,Non-Vegetarian,6.9,Low,230,476.37,76.0,56.46
U68333,42,Female,8.4,7.0,Vegetarian,11.9,Low,54,282.44,77.0,70.3
U68334,49,Female,6.7,8.0,Non-Vegetarian,10.3,Medium,154,403.15,50.0,41.68
U68335,21,Male,8.3,8.0,Non-Vegetarian,9.5,Medium,457,430.7,90.0,55.43
U68336,56,Female,6.4,4.0,Vegetarian,10.4,Medium,54,491.05,90.0,56.28
U68337,19,Male,10.0,,Vegetarian,6.4,Low,130,588.46,94.0,31.72
U68338,40,Female,5.5,6.0,Non-Vegetarian,4.0,High,24,444.42,94.0,75.45
U68339,24,Male,9.6,4.0,Vegetarian,6.5,Low,310,364.86,56.0,57.44
U68340,37,Male,9.1,2.0,Vegetarian,3.0,Low,18,412.16,97.0,84.15
U68341,53,Female,9.6,9.0,Vegan,3.6,Low,27,597.54,52.0,16.67
U68342,34,Male,8.9,3.0,Non-Vegetarian,4.4,Medium,288,468.18,89.0,70.91
U68343,39,Male,9.7,6.0,Non-Vegetarian,5.7,Medium,35,218.75,70.0,100.0
U68344,24,Other,7.1,8.0,Non-Vegetarian,1.4,Low,472,274.22,75.0,73.46
U68345,57,Male,10.0,5.0,Non-Vegetarian,1.9,Medium,217,578.99,50.0,36.31
U68346,40,Female,7.4,3.0,Non-Vegetarian,9.3,High,480,319.29,,77.04
U68347,31,Female,8.5,8.0,Vegetarian,7.9,High,224,478.57,97.0,63.41
U68348,27,Male,6.8,7.0,Vegetarian,1.1,High,58,372.47,71.0,80.21
U68349,18,Male,7.0,10.0,Non-Vegetarian,4.4,High,143,243.06,53.0,80.53
U68350,34,Female,4.9,5.0,Non-Vegetarian,9.6,Low,187,515.11,51.0,16.31
U68351,57,Male,9.4,7.0,Non-Vegetarian,2.6,High,132,269.02,78.0,100.0
